bond_sym_id,coupon_rate,issue_date,maturity_date,unsecured_indicator,junior_indicator,convertible_indicator,gvkey,industry
PTV.GK,6.4,2007-06-25,20180115,0,0,0,125533,Rubber and Plastic Products
PULS.AC,7.0,2009-12-22,20141215,0,0,0,10374,Electrical Equipment
PVA.GB,10.375,2009-06-15,20160615,0,0,0,8440,Petroleum and Natural Gas
PVA.GD,7.25,2011-04-13,20190415,0,0,0,8440,Petroleum and Natural Gas
PVH.GG,7.375,2010-05-06,20200515,0,0,0,8551,Apparel
PVTB.GD,3.625,2007-03-14,20270315,0,1,0,121816,Banking
PWAV.GF,3.875,2007-09-24,20271001,1,1,1,64103,Electrical Equipment
PX.GN,5.375,2006-11-02,20161101,0,0,0,25124,Chemicals
PX.GO,5.2,2007-03-15,20170315,0,0,0,25124,Chemicals
PX.GP,5.25,2007-11-13,20141115,0,0,0,25124,Chemicals
PX.GQ,4.625,2008-03-07,20150330,0,0,0,25124,Chemicals
PX.GR,4.375,2009-03-26,20140331,0,0,0,25124,Chemicals
PX.GT,4.5,2009-08-13,20190815,0,0,0,25124,Chemicals
PX.GU,3.25,2009-09-01,20150915,0,0,0,25124,Chemicals
PX.GV,1.75,2009-11-16,20121115,0,0,0,25124,Chemicals
PX.GW,2.125,2010-01-14,20130614,1,0,0,25124,Chemicals
PX.GX,4.05,2011-03-04,20210315,1,0,0,25124,Chemicals
PX.GY,3.0,2011-09-06,20210901,1,0,0,25124,Chemicals
PXD.GF,6.875,2006-05-01,20180501,0,0,0,14359,Petroleum and Natural Gas
PXD.GG,6.65,2007-03-12,20170315,0,0,0,14359,Petroleum and Natural Gas
PXD.GH,7.5,2009-11-13,20200115,0,0,0,14359,Petroleum and Natural Gas
PXD.GS,2.875,2008-01-22,20380115,0,0,0,14359,Petroleum and Natural Gas
QEP.AA,6.875,2010-08-16,20210301,0,0,0,154357,Petroleum and Natural Gas
QUIX.GB,7.0,2005-02-09,20250215,0,1,0,8881,Rubber and Plastic Products
RAD.HA,7.5,2007-02-21,20170301,0,0,0,9155,Retail
RAD.HB,8.625,2007-02-21,20150301,0,0,0,9155,Retail
RAD.HD,9.375,2007-12-03,20151215,0,0,0,9155,Retail
RAD.HF,9.5,2007-12-04,20170615,0,0,0,9155,Retail
RAD.HL,8.5,2008-05-29,20150515,0,0,0,9155,Retail
RAD.HM,10.375,2008-07-09,20160715,0,0,0,9155,Retail
RAD.HO,9.75,2009-10-01,20160612,0,0,0,9155,Retail
RAD.HR,10.25,2010-02-22,20191015,0,0,0,9155,Retail
RAD.HU,8.0,2010-12-22,20200815,0,0,0,9155,Retail
RAH.GF,6.625,2010-05-07,20390815,0,0,0,29942,Food Products
RAI.GD,7.25,2006-12-07,20130601,0,0,0,120877,Tobacco Products
RAI.GE,7.625,2006-12-07,20160601,0,0,0,120877,Tobacco Products
RAI.GF,7.75,2006-12-07,20180601,0,0,0,120877,Tobacco Products
RAI.GN,7.3,2006-12-07,20150715,0,0,0,120877,Tobacco Products
RAI.GP,6.75,2007-06-21,20170615,0,0,0,120877,Tobacco Products
RAI.GR,7.25,2007-06-21,20370615,0,0,0,120877,Tobacco Products
RAS.AA,7.0,2011-03-21,20310401,0,0,1,66281,Trading
RATE.AC,11.75,2011-07-28,20150715,0,0,0,120458,Trading
RBOS.IE,6.4,2009-10-21,20191021,0,0,0,15634,Banking
RCII.GH,6.625,2011-06-08,20201115,0,0,0,31460,Business Services
RDC3684638,5.0,2010-08-30,20170901,0,0,0,9258,Petroleum and Natural Gas
RDEN.GD,7.375,2011-03-18,20210315,0,0,0,61763,Consumer Goods
RDN.GH,5.375,2005-06-07,20150615,0,0,0,25895,Insurance
RDN.GI,3.0,2010-11-15,20171115,0,0,1,25895,Insurance
REI.HP,7.625,2007-06-13,20140615,0,0,0,140977,Utilities
REI.HQ,7.875,2007-06-13,20170615,0,0,0,140977,Utilities
RF.GJ,7.375,2007-12-10,20371210,1,1,0,4674,Banking
RF.GP,7.75,2009-11-10,20141110,0,0,0,4674,Banking
RF.GV,5.75,2010-04-26,20150615,0,0,0,4674,Banking
RF.GW,4.875,2010-04-26,20130426,0,0,0,4674,Banking
RFMD.GH,1.0,2007-04-04,20140415,0,1,0,64853,Electrical Equipment
RGA.AA,5.0,2011-05-27,20210601,0,0,0,28216,Insurance
RGA.AB,6.45,2009-11-06,20191115,0,0,0,28216,Insurance
RGA.GD,5.625,2007-03-09,20170315,0,0,0,28216,Insurance
RGSP.GA,5.0,2009-07-14,20140715,0,0,0,9023,Personal Services
RIG.GX,6.8,2007-12-11,20380315,0,0,0,28338,Petroleum and Natural Gas
RIG.GY,5.25,2007-12-11,20130315,0,0,0,28338,Petroleum and Natural Gas
RIG.GZ,6.0,2007-12-11,20180315,0,0,0,28338,Petroleum and Natural Gas
RIG.HA,1.5,2007-12-11,20371215,0,0,0,28338,Petroleum and Natural Gas
RIG.HB,1.625,2007-12-11,20371215,0,0,1,28338,Petroleum and Natural Gas
RIG.HC,1.5,2007-12-11,20371215,0,0,0,28338,Petroleum and Natural Gas
RIG.HD,4.95,2010-09-21,20151115,0,0,0,28338,Petroleum and Natural Gas
RIG.HE,6.5,2010-09-21,20201115,0,0,0,28338,Petroleum and Natural Gas
RIG.HF,5.55,2011-12-05,20161215,0,0,0,28338,Petroleum and Natural Gas
RIG.HF,5.8,2011-12-05,20161215,0,0,0,28338,Petroleum and Natural Gas
RIG.HF,6.8,2011-12-05,20161215,0,0,0,28338,Petroleum and Natural Gas
RIG.HF,5.05,2011-12-05,20161215,0,0,0,28338,Petroleum and Natural Gas
RIG.HG,6.875,2011-12-05,20211215,0,0,0,28338,Petroleum and Natural Gas
RIG.HG,7.125,2011-12-05,20211215,0,0,0,28338,Petroleum and Natural Gas
RIG.HG,8.125,2011-12-05,20211215,0,0,0,28338,Petroleum and Natural Gas
RIG.HG,8.375,2011-12-05,20211215,0,0,0,28338,Petroleum and Natural Gas
RIG.HG,6.375,2011-12-05,20211215,0,0,0,28338,Petroleum and Natural Gas
RIG.HH,7.85,2011-12-05,20411215,0,0,0,28338,Petroleum and Natural Gas
RIG.HH,8.1,2011-12-05,20411215,0,0,0,28338,Petroleum and Natural Gas
RIG.HH,9.1,2011-12-05,20411215,0,0,0,28338,Petroleum and Natural Gas
RIG.HH,9.35,2011-12-05,20411215,0,0,0,28338,Petroleum and Natural Gas
RIG.HH,7.35,2011-12-05,20411215,0,0,0,28338,Petroleum and Natural Gas
RJF.AA,8.6,2009-08-20,20190815,0,0,0,8898,Trading
RJF.AB,4.25,2011-04-11,20160415,0,0,0,8898,Trading
RKT.GE,9.25,2009-03-04,20160315,0,0,0,29830,Shipping Containers
RMBS.GC,5.0,2009-06-29,20140615,0,0,0,64766,Trading
RNOW.GB,2.5,2010-11-22,20301115,0,0,0,160415,Business Services
ROH.GK,5.6,2007-09-10,20130315,0,0,0,9217,Chemicals
ROH.GL,6.0,2007-09-10,20170915,0,0,0,9217,Chemicals
ROK.GE,5.65,2007-12-03,20171201,0,0,0,9203,Electrical Equipment
ROK.GF,6.25,2007-12-03,20371201,0,0,0,9203,Electrical Equipment
ROP.GD,6.625,2008-08-04,20130815,0,0,0,24925,Measuring and Control Equipment
ROP.GE,6.25,2009-09-02,20190901,0,0,0,24925,Measuring and Control Equipment
ROSE.AC,9.5,2010-09-21,20180415,0,0,0,166061,Petroleum and Natural Gas
ROVI.AB,2.625,2010-03-17,20400215,0,0,0,64480,Computers
RPM.GI,6.5,2008-02-20,20180215,0,0,0,8902,Chemicals
RPM.GJ,6.125,2009-10-09,20191015,0,0,0,8902,Chemicals
RRA.GC,9.25,2009-12-02,20170701,0,0,0,25921,Transportation
RRC.GE,6.375,2005-03-09,20150315,0,1,0,6788,Petroleum and Natural Gas
RRC.GF,6.375,2005-05-19,20150315,0,1,0,6788,Petroleum and Natural Gas
RRC.GG,7.5,2006-05-23,20160515,0,1,0,6788,Petroleum and Natural Gas
RRD.AA,7.625,2010-06-21,20200615,0,0,0,4040,Business Services
RSCR.GG,7.75,2006-03-24,20131015,0,0,0,26004,Healthcare
RSG.GE,6.086,2005-07-16,20350315,0,0,0,112168,Other
RSG.GL,5.5,2010-08-02,20190915,0,0,0,112168,Other
RSG.GM,6.2,2010-08-02,20400301,0,0,0,112168,Other
RSG.GN,5.25,2010-08-02,20211115,0,0,0,112168,Other
RSG.GO,5.0,2010-08-02,20200301,0,0,0,112168,Other
RSG.GP,3.8,2011-05-09,20180515,0,0,0,112168,Other
RSG.GQ,4.75,2011-05-09,20230515,0,0,0,112168,Other
RSG.GR,5.7,2011-05-09,20410515,0,0,0,112168,Other
RSH.GL,6.75,2011-11-08,20190515,0,0,0,10332,Retail
RSYS.GK,2.75,2008-02-12,20130215,0,0,0,61439,Computers
RTI.AA,3.0,2010-12-14,20151201,0,0,0,16650,Construction Materials
RTK.GA,4.0,2006-04-18,20130415,1,0,0,23898,Chemicals
RTN.GY,4.4,2009-11-19,20200215,0,0,0,8972,Electrical Equipment
RTN.GZ,4.875,2010-10-20,20401015,0,0,0,8972,Electrical Equipment
RTN.HA,1.625,2010-10-20,20151015,0,0,0,8972,Electrical Equipment
RTN.HB,3.125,2010-10-20,20201015,0,0,0,8972,Electrical Equipment
RTN.HC,1.4,2011-12-06,20141215,0,0,0,8972,Electrical Equipment
RTN.HD,4.7,2011-12-06,20411215,0,0,0,8972,Electrical Equipment
RYL.GI,5.375,2005-01-11,20150115,0,0,0,9302,Construction
RYL.GK,6.875,2006-06-06,20130615,0,0,0,9302,Construction
RYL.GL,8.4,2009-05-05,20170515,0,0,0,9302,Construction
RYL.GM,6.625,2010-04-29,20200501,0,0,0,9302,Construction
S.HM,6.0,2006-11-20,20161201,0,0,0,10984,Communication
S.ST,8.375,2009-08-13,20170815,0,0,0,10984,Communication
SACU.GD,9.625,2010-03-08,20161215,0,0,0,121817,Communication
SAH.GI,4.25,2005-11-23,20151130,0,1,0,65831,Retail
SAI.AE,4.45,2011-11-04,20201201,0,0,0,165123,Computers
SAI.AF,5.95,2011-11-04,20401201,0,0,0,165123,Computers
SANM.GI,6.75,2005-06-30,20130301,0,1,0,28139,Electrical Equipment
SANO.AD,2.625,2011-03-29,20160329,0,0,0,101204,Pharmaceutical Products
SANO.AE,4.0,2011-03-29,20210329,0,0,0,101204,Pharmaceutical Products
SBAC.GL,1.875,2008-05-16,20130501,0,0,0,121382,Communication
SBGI.GN,6.0,2005-06-15,20120915,0,1,0,60800,Communication
SBGI.GP,3.0,2007-05-10,20270515,0,0,0,60800,Communication
SBUX.GA,6.25,2007-08-23,20170815,0,0,0,25434,"Restaurants, Hotels, Motels"
SCG.HO,6.25,2008-03-12,20200401,0,0,0,9445,Utilities
SCG.HU,4.75,2011-05-12,20210515,0,0,0,9445,Utilities
SCHW.AC,4.95,2009-06-05,20140601,0,0,0,13988,Trading
SCHW.AD,4.45,2010-07-22,20200722,0,0,0,13988,Trading
SCI.AE,7.375,2006-11-28,20141001,0,0,0,9611,Personal Services
SCI.AF,7.625,2006-11-28,20181001,0,0,0,9611,Personal Services
SCI.AH,6.75,2007-08-08,20150401,0,0,0,9611,Personal Services
SCI.AI,7.5,2007-08-08,20270401,0,0,0,9611,Personal Services
SCI.AJ,8.0,2009-11-10,20211115,0,0,0,9611,Personal Services
SCI.AK,7.0,2010-11-22,20190515,0,0,0,9611,Personal Services
SCS.AA,6.375,2011-02-03,20210215,0,0,0,66290,Business Supplies
SD.AE,8.75,2010-10-28,20200115,0,0,0,176899,Petroleum and Natural Gas
SD.AH,7.5,2011-11-16,20210315,0,0,0,176899,Petroleum and Natural Gas
SE.GA,6.2,2008-04-10,20180415,0,0,0,176282,Utilities
SE.GB,5.9,2008-09-08,20130915,0,0,0,176282,Utilities
SE.GC,7.5,2008-09-08,20380915,0,0,0,176282,Utilities
SE.GE,5.65,2009-08-28,20200301,0,0,0,176282,Utilities
SEE.GK,7.875,2010-08-02,20170615,0,0,0,9555,Business Supplies
SEM.GH,6.1949,2006-08-01,20150915,0,0,0,174236,Healthcare
SEP.AA,2.95,2011-06-09,20160615,0,0,0,177739,Utilities
SEP.AB,4.6,2011-06-09,20210615,0,0,0,177739,Utilities
SFD.GH,7.75,2007-06-22,20170701,0,0,0,9774,Food Products
SFD.GJ,4.0,2008-07-08,20130630,0,0,0,9774,Food Products
SFD.GM,10.0,2011-01-20,20140715,0,0,0,9774,Food Products
SFY.GD,7.125,2007-06-01,20170601,0,0,0,10221,Petroleum and Natural Gas
SFY.GE,8.875,2009-11-25,20200115,0,0,0,10221,Petroleum and Natural Gas
SGMS.GF,6.25,2005-08-30,20121215,0,1,0,10991,Computers
SGS.AB,11.25,2010-05-11,20141001,0,0,0,178633,Business Services
SGY.GG,8.625,2010-01-26,20170201,0,0,0,28564,Petroleum and Natural Gas
SHLD.JE,6.625,2011-08-30,20181015,0,0,0,6307,Retail
SHW.GF,3.125,2009-12-21,20141215,0,0,0,9667,Chemicals
SIAL.AA,3.375,2010-10-28,20201101,0,0,0,9699,Pharmaceutical Products
SIGI.GF,6.7,2006-01-09,20351101,0,0,0,17115,Insurance
SIGI.GG,7.25,2005-05-03,20341115,0,0,0,17115,Insurance
SII.GC,6.0,2006-06-15,20160615,0,0,0,9772,Chemicals
SII.GD,9.75,2009-03-19,20190315,0,0,0,9772,Chemicals
SII.GE,8.625,2009-03-19,20140315,0,0,0,9772,Chemicals
SJM.AA,3.5,2011-10-18,20211015,0,0,0,9777,Food Products
SLE.HI,2.75,2010-09-07,20150915,0,0,0,9411,Food Products
SLE.HJ,4.1,2010-09-07,20200915,0,0,0,9411,Food Products
SLGN.GH,7.25,2009-11-09,20160815,0,0,0,64389,Shipping Containers
SLR.GM,0.5,2005-02-15,20340215,0,0,0,17110,Electrical Equipment
SLXP.AB,5.5,2008-08-22,20280815,0,0,0,62977,Pharmaceutical Products
SLXP.AC,2.75,2010-06-03,20150515,0,0,0,62977,Pharmaceutical Products
SM.GB,3.5,2007-04-04,20270401,0,0,0,26013,Petroleum and Natural Gas
SM.GC,3.5,2007-04-04,20270401,0,0,0,26013,Petroleum and Natural Gas
SMG.GE,7.25,2010-01-14,20180115,0,0,0,20185,Chemicals
SNA.GG,5.5,2007-01-12,20170115,0,0,0,9778,Construction Materials
SNA.GH,5.85,2009-02-24,20140301,0,0,0,9778,Construction Materials
SNA.GI,6.7,2009-02-24,20190301,0,0,0,9778,Construction Materials
SNA.GJ,6.125,2009-08-14,20210901,0,0,0,9778,Construction Materials
SNDK.GC,1.0,2006-05-15,20130515,0,0,0,61513,Computers
SNDK.GD,1.5,2010-08-25,20170815,0,0,0,61513,Computers
SO.LK,4.15,2009-05-19,20140515,0,0,0,9850,Utilities
SO.LU,2.375,2010-09-17,20150915,0,0,0,9850,Utilities
SO.MC,1.95,2011-08-23,20160901,0,0,0,9850,Utilities
SOL.AA,4.125,2011-03-15,20180315,0,0,1,279431,Electrical Equipment
SOLF.GB,3.5,2008-01-29,20180115,0,0,1,176305,Electrical Equipment
SON.GG,5.625,2005-02-11,20160615,0,0,0,9815,Shipping Containers
SON.GI,4.375,2011-10-27,20211101,0,0,0,9815,Shipping Containers
SONO.GA,3.75,2007-07-16,20140715,0,0,1,66728,Medical Equipment
SPC.IL,5.5,2005-11-28,20151201,0,0,0,62689,Insurance
SPC.IM,6.25,2006-06-20,20160620,0,0,0,62689,Insurance
SPC.IN,6.75,2006-06-20,20360620,0,0,0,62689,Insurance
SPF.GN,7.0,2005-08-08,20150815,0,0,0,10002,Construction
SPF.GR,10.75,2010-01-13,20160915,0,0,0,10002,Construction
SPF.GW,8.375,2011-05-06,20210115,0,0,0,10002,Construction
SPFG.AA,6.9,2007-12-17,20171215,0,0,0,3591,Banking
SPIZ.GB,5.375,2005-03-21,20150315,0,0,0,103341,Utilities
SPIZ.GC,5.81,2005-03-21,20250315,0,0,0,103341,Utilities
SPLS.GD,9.75,2009-01-15,20140115,0,0,0,15521,Retail
SPOT.GK,10.375,2005-05-31,20141101,0,0,0,162556,Communication
SPTN.GA,3.375,2007-05-30,20270515,0,0,0,28762,Retail
SPTN.GB,3.375,2007-05-30,20270515,0,0,0,28762,Retail
SPW.GJ,7.625,2009-03-06,20141215,0,0,0,5087,Electrical Equipment
SPW.GM,6.875,2011-08-18,20170901,0,0,0,5087,Electrical Equipment
SRE.HE,6.15,2008-06-12,20180615,0,0,0,8272,Utilities
SRE.HF,8.9,2008-11-20,20131115,0,0,0,8272,Utilities
SRE.HI,9.8,2008-11-20,20190215,0,0,0,8272,Utilities
SRE.HJ,6.5,2009-05-15,20160601,0,0,0,8272,Utilities
SRE.HV,2.0,2011-03-22,20140315,0,0,0,8272,Utilities
SROE.AC,12.5,2011-11-29,20160701,0,0,0,160214,Petroleum and Natural Gas
STC.AB,6.0,2009-10-15,20141015,0,0,0,10086,Insurance
STEI.GE,6.25,2006-06-05,20130215,0,0,0,24538,Personal Services
STEI.GH,3.125,2007-06-27,20140715,0,0,0,24538,Personal Services
STEI.GI,3.375,2007-06-27,20160715,0,0,0,24538,Personal Services
STEI.GL,6.5,2011-07-18,20190415,0,0,0,24538,Personal Services
STI.HS,6.0,2007-09-10,20170911,0,0,0,10187,Banking
STI.HT,5.25,2007-11-05,20121105,0,0,0,10187,Banking
STI.IO,3.6,2011-03-24,20160415,0,0,0,10187,Banking
STI.IQ,3.5,2011-11-01,20170120,0,0,0,10187,Banking
STJ.AA,2.5,2010-12-06,20160115,0,0,0,9372,Medical Equipment
STJ.GD,3.75,2009-07-28,20140715,0,0,0,9372,Medical Equipment
STJ.GE,4.875,2009-07-28,20190715,0,0,0,9372,Medical Equipment
STJ.GF,2.2,2010-03-17,20130915,0,0,0,9372,Medical Equipment
STLD.GI,7.375,2007-10-12,20121101,0,0,0,64030,Steelworks Etc
STLD.GJ,6.75,2008-01-09,20150401,0,0,0,64030,Steelworks Etc
STLD.GL,7.375,2008-07-15,20121101,0,0,0,64030,Steelworks Etc
STLD.GM,5.125,2009-06-09,20140615,0,0,0,64030,Steelworks Etc
STLD.GN,7.75,2009-12-31,20160415,0,0,0,64030,Steelworks Etc
STLD.GQ,7.625,2011-03-18,20200315,0,0,0,64030,Steelworks Etc
STO.GI,3.125,2010-08-17,20170817,0,0,0,220546,Petroleum and Natural Gas
STO.GJ,5.1,2010-08-17,20400817,0,0,0,220546,Petroleum and Natural Gas
STO.GQ,4.25,2011-11-23,20411123,0,0,0,220546,Petroleum and Natural Gas
STO.GR,3.15,2011-11-23,20220123,0,0,0,220546,Petroleum and Natural Gas
STP.GD,3.0,2008-03-17,20130315,0,0,1,165680,Electrical Equipment
STR.HU,2.75,2010-12-14,20160201,0,0,0,8873,Utilities
STRI.GA,4.0,2009-10-29,20141030,0,0,0,223082,Steelworks Etc
STT.GN,5.375,2007-04-30,20170430,0,0,0,10035,Banking
STT.GS,4.3,2009-05-22,20140530,0,0,0,10035,Banking
STT.GU,4.375,2011-03-07,20210307,0,0,0,10035,Banking
STT.GV,2.875,2011-03-07,20160307,0,0,0,10035,Banking
STX.AC,6.8,2006-09-20,20161001,0,0,0,150937,Computers
STZ.GC,7.25,2006-08-15,20160901,0,0,0,2710,Beer  &&  Liquor
STZ.GE,7.25,2008-01-10,20170515,0,0,0,2710,Beer  &&  Liquor
STZ.GF,8.375,2007-12-05,20141215,0,0,0,2710,Beer  &&  Liquor
SU.GC,6.5,2007-06-28,20380615,0,0,0,15070,Petroleum and Natural Gas
SU.GD,6.1,2008-06-06,20180601,0,0,0,15070,Petroleum and Natural Gas
SU.GE,6.85,2008-06-06,20390601,0,0,0,15070,Petroleum and Natural Gas
SUN.GH,5.75,2006-12-14,20170115,0,0,0,10156,Petroleum and Natural Gas
SUNH.GB,9.125,2007-10-09,20150415,0,1,0,28543,Healthcare
SV.GI,6.7,2007-06-14,20170615,0,0,0,137232,Trading
SV.GJ,3.25,2009-07-21,20140715,0,0,0,137232,Trading
SVU.GN,7.5,2006-10-31,20141115,0,0,0,10190,Retail
SVU.GO,8.0,2009-05-07,20160501,0,0,0,10190,Retail
SWC.GB,1.875,2008-03-12,20280315,0,0,1,31203,Non-Metallic and Industrial Metal Mining
SWHC.GB,4.0,2006-12-15,20261215,0,0,0,115757,Defense
SWK.GK,6.15,2008-09-29,20131001,0,0,0,10016,Construction Materials
SWK.GM,5.2,2010-09-03,20400901,0,0,0,10016,Construction Materials
SWK.GP,3.4,2011-11-22,20211201,0,0,0,10016,Construction Materials
SWKS.GG,1.5,2007-03-02,20120301,1,1,1,1327,Electrical Equipment
SWN.GF,7.5,2009-09-21,20180201,0,0,0,9904,Utilities
SWX.GM,4.45,2010-12-10,20201201,0,0,0,9890,Utilities
SWY.AA,3.4,2011-12-05,20161201,0,0,0,9359,Retail
SWY.AB,4.75,2011-12-05,20211201,0,0,0,9359,Retail
SWY.HE,6.35,2007-08-17,20170815,0,0,0,9359,Retail
SWY.HF,6.25,2008-12-22,20140315,0,0,0,9359,Retail
SWY.HG,5.0,2009-08-07,20190815,0,0,0,9359,Retail
SWY.HH,3.95,2010-08-03,20200815,0,0,0,9359,Retail
SXL.GC,6.125,2006-05-08,20160515,0,0,0,141720,Utilities
SXL.GD,8.75,2009-02-06,20140215,0,0,0,141720,Utilities
SXL.GE,5.5,2010-02-12,20200215,0,0,0,141720,Utilities
SXL.GF,6.85,2010-02-12,20400215,0,0,0,141720,Utilities
SXL.GG,4.65,2011-08-02,20220215,0,0,0,141720,Utilities
SXL.GH,6.1,2011-08-02,20420215,0,0,0,141720,Utilities
SYK.GA,4.375,2010-01-15,20200115,0,0,0,10115,Medical Equipment
SYK.GB,3.0,2010-01-15,20150115,0,0,0,10115,Medical Equipment
SYK.GC,2.0,2011-09-16,20160930,0,0,0,10115,Medical Equipment
SYMC.GF,1.0,2006-06-16,20130615,0,0,0,15855,Business Services
SYMC.GG,2.75,2010-09-16,20150915,0,0,0,15855,Business Services
SYMC.GH,4.2,2010-09-16,20200915,0,0,0,15855,Business Services
SYY.GJ,5.375,2005-09-22,20350921,0,0,0,10247,Wholesale
SYY.GK,5.25,2008-02-12,20180212,0,0,0,10247,Wholesale
SYY.GL,4.2,2008-02-12,20130212,0,0,0,10247,Wholesale
SYY.GM,6.625,2009-03-17,20390317,0,0,0,10247,Wholesale
SYY.GN,5.375,2009-03-17,20190317,0,0,0,10247,Wholesale
T.KA,6.8,2006-05-18,20360515,0,0,0,9899,Communication
T.KC,6.5,2007-08-31,20370901,0,0,0,9899,Communication
T.KE,4.95,2007-12-06,20130115,0,0,0,9899,Communication
T.KF,6.3,2007-12-06,20380115,0,0,0,9899,Communication
T.KG,5.5,2008-02-01,20180201,0,0,0,9899,Communication
T.KI,6.4,2008-05-13,20380515,0,0,0,9899,Communication
T.KJ,5.6,2008-05-13,20180515,0,0,0,9899,Communication
T.KK,6.7,2008-11-17,20131115,0,0,0,9899,Communication
T.KL,6.55,2009-02-03,20390215,0,0,0,9899,Communication
T.KM,5.8,2009-02-03,20190215,0,0,0,9899,Communication
T.KN,4.85,2009-02-03,20140215,0,0,0,9899,Communication
T.KQ,2.5,2010-07-30,20150815,0,0,0,9899,Communication
T.MA,4.45,2011-04-29,20210515,0,0,0,9899,Communication
T.MB,2.95,2011-04-29,20160515,0,0,0,9899,Communication
T.MD,2.4,2011-08-18,20160815,0,0,0,9899,Communication
T.ME,3.875,2011-08-18,20210815,0,0,0,9899,Communication
T.MF,5.55,2011-08-18,20410815,0,0,0,9899,Communication
TAC.GB,6.65,2008-05-09,20180515,0,0,0,14391,Utilities
TAC.GB,6.9,2008-05-09,20180515,0,0,0,14391,Utilities
TAC.GC,4.75,2009-11-13,20150115,0,0,0,14391,Utilities
TAC.GD,6.5,2010-03-12,20400315,0,0,0,14391,Utilities
TAP.GC,2.5,2007-06-15,20130730,0,0,0,3505,Beer  &&  Liquor
TC.AC,7.375,2011-12-06,20180601,0,0,0,122266,Non-Metallic and Industrial Metal Mining
TCK.GD,9.75,2009-08-18,20140515,0,0,0,10385,Non-Metallic and Industrial Metal Mining
TCK.GF,6.125,2005-09-28,20351001,0,0,0,10385,Non-Metallic and Industrial Metal Mining
TCK.GG,5.375,2005-09-28,20151001,0,0,0,10385,Non-Metallic and Industrial Metal Mining
TCK.GJ,10.25,2009-08-18,20160515,0,0,0,10385,Non-Metallic and Industrial Metal Mining
TCK.GL,10.75,2009-08-18,20190515,0,0,0,10385,Non-Metallic and Industrial Metal Mining
TCK.GM,3.85,2010-08-17,20170815,0,0,0,10385,Non-Metallic and Industrial Metal Mining
TCK.GN,6.0,2010-08-17,20400815,0,0,0,10385,Non-Metallic and Industrial Metal Mining
TCK.GP,3.15,2011-07-05,20170115,0,0,0,10385,Non-Metallic and Industrial Metal Mining
TCK.GQ,4.75,2011-07-05,20220115,0,0,0,10385,Non-Metallic and Industrial Metal Mining
TCK.GR,6.25,2011-07-05,20410715,0,0,0,10385,Non-Metallic and Industrial Metal Mining
TCLP.AA,4.65,2011-06-17,20210615,0,0,0,120794,Trading
TE.HB,6.75,2005-10-14,20150501,0,0,0,10277,Utilities
TEG.AD,4.17,2010-11-15,20201101,1,0,0,11555,Utilities
TEN.AA,6.875,2011-02-11,20201215,0,0,0,10443,Automobiles and Trucks
TEN.GK,8.625,2005-05-20,20141115,0,1,0,10443,Automobiles and Trucks
TEN.GM,8.125,2008-06-30,20151115,0,0,0,10443,Automobiles and Trucks
TEN.GP,7.75,2011-02-11,20180815,0,0,0,10443,Automobiles and Trucks
TER.GC,4.5,2009-04-06,20140315,0,0,0,10453,Measuring and Control Equipment
TEX.GI,10.875,2009-06-03,20160601,0,0,0,7991,Machinery
TGB.AA,7.75,2011-04-15,20190415,0,0,0,25092,Non-Metallic and Industrial Metal Mining
TGI.GG,8.625,2010-09-22,20180715,0,0,0,63876,Aircraft
TGT.IA,5.875,2006-07-14,20160715,0,0,0,3813,Retail
TGT.IB,5.375,2007-05-01,20170501,1,0,0,3813,Retail
TGT.ID,6.5,2007-10-05,20371015,0,0,0,3813,Retail
TGT.IG,6.0,2008-01-17,20180115,0,0,0,3813,Retail
TGT.IH,5.125,2008-01-17,20130115,0,0,0,3813,Retail
TGT.IJ,7.0,2008-01-17,20380115,0,0,0,3813,Retail
TGT.IK,3.875,2010-07-16,20200715,0,0,0,3813,Retail
TGT.IL,1.125,2011-07-18,20140718,0,0,0,3813,Retail
THC.HB,9.25,2005-01-28,20150201,0,0,0,7750,Healthcare
THC.HC,9.875,2005-03-09,20140701,0,0,0,7750,Healthcare
THC.HD,9.25,2006-08-08,20150201,0,0,0,7750,Healthcare
THC.HG,10.0,2010-08-13,20180501,0,0,0,7750,Healthcare
THC.HI,8.875,2010-08-13,20190701,0,0,0,7750,Healthcare
THC.HL,9.0,2010-08-13,20150501,0,0,0,7750,Healthcare
THC.HM,8.0,2011-01-19,20200801,0,0,0,7750,Healthcare
THG.GD,7.5,2010-02-23,20200301,0,0,0,61408,Insurance
THG.GE,6.375,2011-06-17,20210615,0,0,0,61408,Insurance
THQI.GB,5.0,2009-08-04,20140815,0,0,0,24436,Business Services
THRX.GA,3.0,2008-01-23,20150115,0,1,0,160668,Pharmaceutical Products
THS.AA,7.75,2010-03-02,20180301,0,0,0,163983,Food Products
TIN.GL,6.625,2005-12-07,20160115,0,0,0,10426,Business Supplies
TIN.GM,6.625,2005-12-07,20180115,0,0,0,10426,Business Supplies
TJX.GG,6.95,2009-04-07,20190415,0,0,0,11672,Retail
TJX.GH,4.2,2009-07-23,20150815,0,0,0,11672,Retail
TKR.GQ,6.0,2009-09-14,20140915,0,0,0,10581,Machinery
TLM.GC,5.125,2005-05-12,20150515,0,0,0,14316,Petroleum and Natural Gas
TLM.GD,5.75,2005-05-12,20350515,0,0,0,14316,Petroleum and Natural Gas
