bond_sym_id	coupon_rate	issue_date	maturity_date	unsecured_indicator	junior_indicator	convertible_indicator
FFRX.GL	7.75	20070618	20170615	0	0	0
FHOZ.AA	5.375	20101220	20151215	0	0	0
FHR.GB	3.75	20031208	20231201	0	1	1
FIF.GH	2	20040412	20340415	0	0	0
FIS.AE	7.625	20110106	20170715	0	0	0
FIS.AF	7.875	20110106	20200715	0	0	0
FISV.GE	6.8	20071120	20171120	0	0	0
FISV.GF	6.125	20071120	20121120	0	0	0
FISV.GG	3.125	20100921	20151001	0	0	0
FISV.GH	4.625	20100921	20201001	0	0	0
FISV.GI	3.125	20110614	20160615	0	0	0
FISV.GJ	4.75	20110614	20210615	0	0	0
FITB.GG	4.5	20030523	20180601	1	1	0
FITB.GZ	5.45	20061220	20170115	1	1	0
FITB.HA	.7008	20061220	20161220	1	1	0
FITB.HA	.7651	20061220	20161220	1	1	0
FITB.HA	.9895	20061220	20161220	1	1	0
FITB.HA	1.0434	20061220	20161220	1	1	0
FITB.HA	1.27711	20061220	20161220	1	1	0
FITB.HA	.6671	20061220	20161220	1	1	0
FITB.HP	8.25	20080304	20380301	1	1	0
FITB.HT	6.25	20080430	20130501	0	0	0
FLIR.GB	3	20030611	20230601	0	0	0
FLIR.GC	3.75	20110819	20160901	0	0	0
FLR.GA	1.5	20040217	20240215	0	0	0
FLR.GB	3.375	20110913	20210915	0	0	0
FMBI.GC	5.85	20060328	20160401	1	1	0
FMC.GM	5.2	20091130	20191215	0	0	0
FMC.GN	3.95	20111122	20220201	0	0	0
FMK.GA	10.75	20020701	20110415	0	0	0
FNF.AA	6.6	20100505	20170515	0	0	0
FNF.AC	5.25	20060117	20130315	0	0	0
FNF.GB	5.25	20030311	20130315	0	0	0
FNFG.AA	6.75	20100319	20200319	0	0	0
FNFG.AB	7.25	20111213	20211215	1	1	0
FNSR.GH	5	20091015	20291015	0	0	0
FO.GH	4.875	20031120	20131201	0	0	0
FO.GI	5.375	20060112	20160115	0	0	0
FO.GK	5.875	20060112	20360115	0	0	0
FO.GL	6.375	20090612	20140615	0	0	0
FOE.GF	6.5	20080819	20130815	0	0	0
FOE.GG	7.875	20100824	20180815	0	0	0
FPL.IY	4.5	20110610	20210601	0	0	0
FPU.GA	6.85	20020701	20311001	0	0	0
FR.GB	7.15	20020701	20270515	0	0	0
FR.GC	7.6	20020701	20280715	0	0	0
FR.GF	7.5	20020701	20171201	0	0	0
FR.GJ	7.75	20020701	20320415	0	0	0
FR.GM	6.42	20041001	20140601	0	0	0
FR.GN	5.75	20060110	20160115	0	0	0
FR.GP	5.95	20070507	20170515	0	0	0
FRN.GC	8.375	20040719	20120615	0	0	0
FRPT.GM	13.125	20090401	20180401	0	0	0
FRPT.GQ	13.125	20090729	20180402	0	0	0
FRT.GD	7.48	20020701	20260815	0	0	0
FRT.GL	5.65	20051202	20160601	0	0	0
FRT.GM	6	20060717	20120715	0	0	0
FRT.GN	6.2	20060717	20170115	0	0	0
FRT.GO	5.4	20061201	20131201	0	0	0
FRT.GP	5.95	20090813	20140815	0	0	0
FRT.GQ	5.9	20100301	20200401	0	0	0
FS.GB	1.875	20040618	20240730	0	0	1
FSCI.GB	8.625	20050302	20140915	0	0	0
FST.GM	7.75	20020730	20140501	0	0	0
FST.GO	7.25	20080324	20190615	0	0	0
FST.GR	8.5	20100120	20140215	0	0	0
FTK.GA	5.25	20080214	20280215	0	0	1
FTO.GH	8.5	20080917	20160915	0	0	0
FTO.GI	6.875	20101122	20181115	0	0	0
FTWR.GB	9	20061109	20121115	0	0	0
FTWR.GD	9	20091201	20160101	0	0	0
FULT.GE	5.35	20050902	20150401	0	1	0
FVE.GB	3.75	20061018	20261015	0	0	0
GAP.GG	6.75	20071218	20121215	0	0	0
GBL.GA	5.5	20030515	20130515	0	0	0
GBX.GB	8.375	20050914	20150515	0	0	0
GBX.GD	2.375	20060522	20260515	0	0	0
GD.GE	4.25	20030515	20130515	0	0	0
GD.GF	5.375	20030814	20150815	0	0	0
GD.GH	5.25	20081215	20140201	0	0	0
GD.GJ	1.375	20110712	20150115	0	0	0
GD.GK	2.25	20110712	20160715	0	0	0
GDI.GB	8	20051027	20130501	0	1	0
GDW.GG	4.75	20020926	20121001	0	0	0
GE.ADF	5	20030128	20130201	1	0	0
GE.HEE	5.25	20071206	20171206	0	0	0
GENZ.GH	3.625	20101021	20150615	0	0	0
GENZ.GI	5	20101021	20200615	0	0	0
GEOY.AC	9.625	20100811	20151001	0	0	0
GEOY.AD	8.625	20101008	20161001	0	0	0
GET.GD	6.75	20050609	20141115	0	0	0
GETY.GG	.5	20041216	20230609	0	1	0
GFF.GC	4	20040621	20230718	0	1	0
GFF.GE	7.125	20110809	20180401	0	0	0
GFIG.AA	8.375	20110719	20180719	0	0	0
GFIG.AC	10.375	20111215	20180719	0	0	0
GG.AB	2	20090605	20140801	0	0	0
GGC.GE	7.125	20040823	20131215	0	0	0
GGC.GG	9.5	20070619	20141015	0	0	0
GGC.GI	10.75	20070619	20161015	0	1	0
GGI.GC	7.75	20101021	20171015	0	0	0
GGI.GF	6.625	20110822	20210215	0	0	0
GGS.AC	10.5	20101015	20170501	0	0	0
GGY.GC	7.5	20051104	20150515	0	0	0
GGY.GE	7.75	20070209	20170515	0	0	0
GGY.GG	9.5	20091229	20160515	0	0	0
GILD.GH	.625	20060425	20130501	0	0	0
GILD.GJ	1.625	20100730	20160501	0	0	0
GILD.GK	4.5	20110330	20210401	0	0	0
GILD.GL	1.625	20100730	20160501	0	0	0
GILD.GM	1	20100730	20140501	0	0	0
GILD.GN	2.4	20111213	20141201	0	0	0
GILD.GO	5.65	20111213	20411201	0	0	0
GILD.GP	3.05	20111213	20161201	0	0	0
GILD.GQ	4.4	20111213	20211201	0	0	0
GIS.JM	5.65	20070829	20120910	0	0	0
GIS.JO	5.25	20080805	20130815	0	0	0
GIS.JQ	5.4	20100601	20400615	0	0	0
GIS.JS	1.55	20110516	20140516	0	0	0
GIS.JT	3.15	20111128	20211215	0	0	0
GLDD.AD	7.375	20110919	20190201	0	0	0
GLOI.GB	2.75	20070727	20270801	0	0	0
GLT.GE	7.125	20100901	20160501	0	0	0
GLW.GD	8.875	20020701	20210815	0	0	0
GLW.GG	7.625	20020701	20240801	0	0	0
GLW.GI	6.85	20020701	20290301	0	0	0
GLW.GO	7.53	20020701	20230301	1	0	0
GLW.GP	7.53	20020701	20230301	1	0	0
GLW.GU	6.2	20040312	20160315	0	0	0
GLW.GV	5.9	20040312	20140315	0	0	0
GLW.GW	6.05	20050621	20150615	0	0	0
GLW.GX	7.25	20060801	20360815	0	0	0
GLW.GY	6.625	20090512	20190515	0	0	0
GLW.GZ	7	20090512	20240515	0	0	0
GLW.HA	5.75	20100810	20400815	0	0	0
GLW.HB	4.25	20100810	20200815	0	0	0
GMBX3926765	5.25	20121105	20421108	0	0	0
GMRK.GC	7.75	20050610	20140715	0	0	0
GMT.IQ	5	20030815	20230815	0	0	1
GMT.JA	6	20080206	20180215	0	0	0
GMT.JC	8.75	20090430	20140515	0	0	0
GMT.JD	4.75	20090924	20121001	0	0	0
GMT.JE	4.75	20100205	20150515	0	0	0
GMT.JF	3.5	20101119	20160715	0	0	0
GMXR.AC	4.5	20091028	20150501	0	0	0
GMXR.AD	5	20080215	20130201	0	0	0
GNW.AA	7.625	20110325	20210924	0	0	0
GNW.GA	6.5	20040615	20340615	0	0	0
GNW.GD	5.75	20040615	20140615	0	0	0
GNW.GG	4.95	20050919	20151001	0	0	0
GNW.IS	6.515	20080522	20180522	0	0	0
GNW.JN	8.625	20091208	20161215	0	0	0
GNW.JO	7.7	20100624	20200615	0	0	0
GNW.JP	7.2	20101122	20210215	0	0	0
GOOG.AA	1.25	20110519	20140519	0	0	0
GOOG.AB	2.125	20110519	20160519	0	0	0
GOOG.AC	3.625	20110519	20210519	0	0	0
GP.GS	7.375	20020701	20251201	0	0	0
GP.GT	7.25	20020701	20280601	0	0	0
GP.GV	7.75	20020701	20291115	0	0	0
GP.GX	8.875	20020701	20310515	0	0	0
GP.HJ	8	20030930	20140115	0	0	0
GP.HL	8	20040630	20240115	0	0	0
GPI.GE	2.25	20060626	20360615	0	0	0
GPI.GF	3	20100322	20200315	0	0	1
GPS.GJ	5.95	20110412	20210412	0	0	0
GR.GC	7	20020701	20380415	0	0	0
GR.GF	8.65	20020701	20250314	1	0	0
GR.GM	7.5	20020701	20260401	1	0	0
GR.GO	7.1	20020701	20271115	1	0	0
GR.GP	6.8	20020701	20180201	1	0	0
GR.GR	7.625	20021210	20121215	0	0	0
GR.GV	6.29	20060622	20160701	0	0	0
GR.GW	6.8	20060622	20360701	0	0	0
GR.GX	6.8	20060929	20360701	0	0	0
GR.GY	6.29	20060929	20160701	0	0	0
GR.GZ	6.125	20090223	20190301	0	0	0
GR.HA	4.875	20091211	20200301	0	0	0
GR.HB	3.6	20100913	20210201	0	0	0
GRO.GA	7.25	20020701	20171115	0	0	0
GRP.GG	6.125	20060303	20150815	0	0	0
GS.AOK	5.25	20110727	20210727	0	0	0
GS.ICT	6.25	20110128	20410201	0	0	0
GS.OU	5.7	20020827	20120901	0	0	0
GS.PB	5.5	20021115	20141115	0	0	0
GS.QA	6.125	20030213	20330215	0	0	0
GS.QH	0	20030305	20130305	0	0	0
GS.QK	5.25	20030331	20130401	1	0	0
GS.RC	4.75	20030715	20130715	1	0	0
GS.RO	5.25	20031014	20131015	1	0	0
GS.SO	3	20030611	20130611	0	0	1
GS.UG	5.125	20050112	20150115	0	0	0
GS.UH	.73	20050112	20150112	0	0	0
GS.UZ	1	20050629	20120629	0	0	0
GS.VN	5.35	20060117	20160115	0	0	0
GS.VQ	.7308	20060322	20160322	0	0	0
GS.VQ	.7692	20060322	20160322	0	0	0
GS.VQ	1.0355	20060322	20160322	0	0	0
GS.VQ	.6971	20060322	20160322	0	0	0
GS.WB	5.75	20060919	20161001	0	0	0
GS.WD	5.95	20061109	20270115	1	1	0
GS.WL	5.625	20070110	20170115	1	1	0
GS.XV	6.75	20071003	20371001	1	1	0
GS.YL	5.95	20080118	20180118	0	0	0
GS.YW	6.15	20080401	20180401	0	0	0
GSAT.AA	5.75	20080415	20280401	0	0	0
GSIC.GD	2.5	20070702	20270601	0	0	0
GT.GB	7	20020701	20280315	1	0	0
GT.GL	9	20060109	20150701	0	0	0
GT.GS	10.5	20090511	20160515	0	0	0
GT.GT	8.75	20100305	20200815	0	0	0
GT.GU	8.25	20100813	20200815	0	0	0
GTIV.AC	11.5	20101216	20180901	0	0	0
GTN.GG	10.5	20100806	20150629	0	0	0
HAL.GC	8.75	20020701	20210215	0	0	0
HAL.GR	5.9	20080912	20180915	0	0	0
HAL.GS	6.7	20080912	20380915	0	0	0
HAL.GT	6.15	20090313	20190915	0	0	0
HAL.GU	7.45	20090313	20390915	0	0	0
HAL.GV	3.25	20111114	20211115	0	0	0
HAL.GW	4.5	20111114	20411115	0	0	0
HAN.GF	6.125	20060816	20160815	0	0	0
HAS.GB	6.6	20020701	20280715	0	0	0
HAS.GH	6.3	20070917	20170915	0	0	0
HAS.GI	6.125	20090513	20140515	0	0	0
HAS.GJ	6.35	20100311	20400315	0	0	0
HB.GB	7	20020701	20240215	0	0	0
HB.GC	6.75	20020701	20271215	0	0	0
HBAN.IC	7	20101217	20201215	1	1	0
HBC.ABT	5.1	20110405	20210405	0	0	0
HBC.BBS	4.875	20111117	20220114	0	0	0
HBC.BBT	6.1	20111117	20420114	0	0	0
HBC.GCP	6.5	20070912	20370915	0	1	0
HBC.HR	5.25	20021212	20121212	0	1	0
HBC.IAO	6.8	20080527	20380601	0	1	0
HBC.JX	7.35	20050825	20321127	0	1	0
HBC.JY	7.625	20050825	20320517	0	1	0
HBC.SQ	6.5	20060503	20360502	0	1	0
HBI.GB	4.1129	20070612	20141215	0	0	0
HBI.GC	8	20091210	20161215	0	0	0
HBI.GF	6.375	20110204	20201215	0	0	0
HC.GG	4.75	20031215	20140115	0	0	0
HCA.HH	6.3	20020923	20121001	0	0	0
HCA.HI	6.25	20030210	20130215	0	0	0
HCA.HJ	6.75	20030728	20130715	0	0	0
HCA.HK	7.5	20031106	20331106	0	0	0
HCA.HM	5.75	20040308	20140315	0	0	0
HCA.HO	6.375	20041119	20150115	0	0	0
HCA.HP	6.5	20060208	20160215	0	0	0
HCA.HQ	9.125	20061117	20141115	0	0	0
HCA.NY	7.75	20111103	20210515	0	0	0
HCN.GG	8	20020912	20120912	0	0	0
HCN.GH	6	20031103	20131115	0	0	0
HCN.GI	5.875	20050429	20150515	0	0	0
HCN.GJ	6.2	20051202	20160601	0	0	0
HCN.GK	4.75	20061120	20261201	0	0	0
HCN.GL	4.75	20070720	20270715	0	0	1
HCN.GM	3	20100315	20291201	0	0	0
HCN.GN	6.125	20100407	20200415	0	0	0
HCN.GO	4.7	20100910	20170915	0	0	0
HCN.GP	4.95	20101116	20210115	0	0	0
HCN.GQ	3.625	20110314	20160315	0	0	0
HCN.GR	5.25	20110314	20220115	0	0	0
HCN.GS	6.5	20110314	20410315	0	0	0
HCP.GC	7.072	20020701	20150608	0	0	0
HCP.GW	6.45	20020701	20120625	0	0	0
HCP.GY	6	20030228	20150301	0	0	0
HCP.GZ	6	20040603	20140615	1	0	0
HCP.HB	5.625	20050427	20170501	0	0	0
HCP.HD	5.625	20060227	20130228	0	0	0
HCP.HG	6.3	20060919	20160915	0	0	0
HCP.HH	5.65	20061204	20131215	0	0	0
HCP.HI	6	20070122	20170130	0	0	0
HCP.HJ	6.7	20071015	20180130	0	0	0
HCP.JK	3.75	20110124	20160201	0	0	0
HCP.JL	5.375	20110124	20210201	0	0	0
HCP.JM	2.7	20110124	20140201	0	0	0
HCP.JN	6.75	20110124	20410201	0	0	0
HCR.GE	2.125	20030415	20230415	0	0	0
HCR.GH	2.125	20041203	20230415	0	0	0
HCR.GJ	1.875	20050801	20350801	0	0	0
HCR.GL	2	20060517	20360601	0	0	0
HD.GH	5.4	20060324	20160301	0	0	0
HD.GJ	5.25	20061219	20131216	0	0	0
HD.GK	5.875	20061219	20361216	0	0	0
HD.GL	3.95	20100910	20200915	0	0	0
HD.GM	5.4	20100910	20400915	0	0	0
HD.GN	4.4	20110331	20210401	0	0	0
HD.GO	5.95	20110331	20410401	0	0	0
HDWR.GF	16	20081219	20160601	0	0	0
HDWR.GL	11.375	20100421	20141101	0	0	0
HDWR.GR	7.625	20110623	20190401	0	0	0
HEQUP.GE	8.375	20061113	20160715	0	0	0
HES.GA	7	20090203	20140215	0	0	0
HES.GB	8.125	20090203	20190215	0	0	0
HES.GD	7.875	20020701	20291001	0	0	0
HES.GF	7.3	20020701	20310815	0	0	0
HES.GG	7.125	20020701	20330315	0	0	0
HES.GH	6	20091214	20400115	0	0	0
HES.GI	5.6	20100810	20410215	0	0	0
HGIC.GB	5.75	20030714	20130715	0	0	0
HGIC.GC	15	20090205	20140201	0	0	0
HGR.GE	10.25	20060821	20140601	0	0	0
HGR.GH	7.125	20101228	20181115	0	0	0
HGR.GH	9.125	20101228	20181115	0	0	0
HGSI.GJ	2.25	20050809	20120815	0	1	0
HGSI.GK	3	20111107	20181115	0	0	0
HI.AA	5.5	20100709	20200715	0	0	0
HIB.GB	5.35	20040823	20140501	0	1	0
HIG.GJ	4.625	20040225	20130715	0	0	0
HIG.GK	4.75	20040309	20140301	0	0	0
HIG.GN	5.5	20061003	20161015	0	0	0
HIG.GO	5.95	20061003	20361015	0	0	0
HIG.GP	6.1	20061005	20411001	0	0	0
HIG.IO	5.375	20070309	20170315	0	0	0
HIG.PG	6.3	20080304	20180315	0	0	0
HIG.QK	6	20080512	20190115	0	0	0
HIG.TA	5.5	20100323	20200330	0	0	0
HIG.TB	6.625	20100323	20400330	0	0	0
HLS.AC	10.75	20070607	20160615	0	0	0
HLS.AD	8.125	20091201	20200215	0	0	0
HLS.AE	7.25	20101007	20181001	0	0	0
HLS.AF	7.75	20101007	20220915	0	0	0
HMA.GF	4.375	20030729	20230801	0	1	0
HMA.GH	6.125	20060421	20160415	0	0	0
HMIN.AB	2	20101220	20151215	0	0	0
HMN.GD	6.05	20050609	20150615	0	0	0
HMN.GE	6.85	20060421	20160415	0	0	0
HNZ.GF	6.75	20030321	20320315	1	0	0
HNZ.GL	5.35	20080715	20130715	0	0	0
HNZ.GO	2	20110912	20160912	0	0	0
HNZ.GP	3.125	20110912	20210912	0	0	0
HOC.GB	9.875	20100714	20170615	0	0	0
HOLX.GA	2	20071210	20371215	0	0	0
HOLX.GB	0	20101123	20371215	0	0	0
HOLX.GB	2	20101123	20371215	0	0	0
HON.GW	5.7	20060314	20360315	0	0	0
HON.GX	5.4	20060314	20160315	0	0	0
HON.GY	5.7	20070315	20370315	0	0	0
HON.GZ	5.3	20070315	20170315	0	0	0
HON.HB	5.625	20070727	20120801	0	0	0
HON.HC	5.3	20080229	20180301	0	0	0
HON.HD	4.25	20080229	20130301	0	0	0
HON.HE	5	20090220	20190215	0	0	0
HON.HF	3.875	20090220	20140215	0	0	0
HON.HG	4.25	20110217	20210301	0	0	0
HON.HH	5.375	20110217	20410301	0	0	0
HOS.GB	6.125	20050307	20141201	0	0	0
HOS.GE	1.625	20061113	20261115	0	0	0
HOS.GH	8	20100223	20170901	0	0	0
HOT.GL	6.25	20070913	20130215	0	0	0
HOT.GM	6.75	20080523	20180515	0	0	0
HOT.GN	7.875	20090507	20141015	0	0	0
HPQ.AC	1.55	20110531	20140530	0	0	0
HPQ.AD	4.3	20110531	20210601	0	0	0
HPQ.AF	2.35	20110919	20150315	0	0	0
HPQ.AG	3	20110919	20160915	0	0	0
HPQ.AH	4.375	20110919	20210915	0	0	0
HPQ.AI	6	20110919	20410915	0	0	0
HPQ.GB	6.5	20020701	20120701	0	0	0
HPQ.GG	5.4	20070227	20170301	0	0	0
HPQ.GK	4.5	20080303	20130301	0	0	0
HPQ.GL	5.5	20080303	20180301	0	0	0
HPQ.GM	6.125	20081205	20140301	0	0	0
HPQ.GN	4.75	20090226	20140602	0	0	0
HPQ.GQ	2.95	20090527	20120815	0	0	0
HPQ.GV	2.125	20100913	20150913	0	0	0
HPQ.GW	1.25	20100913	20130913	0	0	0
HPQ.GY	2.2	20101202	20151201	0	0	0
HPQ.GZ	3.75	20101202	20201201	0	0	0
HPQ.HA	2.65	20110531	20160601	0	0	0
HPQ.HB	4.65	20111209	20211209	0	0	0
HPQ.HC	2.625	20111209	20141209	0	0	0
HPQ.HD	3.3	20111209	20161209	0	0	0
HPT.GE	6.85	20020708	20120715	0	0	0
HPT.GF	6.75	20030124	20130215	0	0	0
HPT.GG	5.125	20050215	20150215	0	0	0
HPT.GH	6.3	20060615	20160615	0	0	0
HPT.GK	3.8	20070307	20270315	0	0	1
HPT.GL	5.625	20070521	20170315	0	0	0
HPT.GM	6.7	20070928	20180115	0	0	0
HPT.GN	7.875	20090812	20140815	0	0	0
HR.AA	5.75	20101213	20210115	0	0	0
HR.GD	5.125	20040330	20140401	0	0	0
HRB.GC	5.125	20041026	20141030	0	0	0
HRB.GD	7.875	20080111	20130115	0	0	0
HRG.AC	10.625	20110610	20151115	0	0	0
HRP.GJ	6.5	20021206	20130115	0	0	0
HRP.GK	6.4	20030130	20150215	0	0	0
HRP.GL	5.75	20031030	20140215	0	0	0
HRP.GM	6.25	20040805	20160815	0	0	0
HRP.GN	5.75	20051031	20151101	0	0	0
HRP.GP	6.25	20070625	20170615	0	0	0
HRP.GQ	6.65	20070918	20180115	0	0	0
HRS.GC	6.35	20020701	20280201	0	0	0
HRS.GG	5	20050920	20151001	0	0	0
HRS.GH	5.95	20071205	20171201	0	0	0
HRS.GI	6.375	20090609	20190615	0	0	0
HRS.GT	4.4	20101203	20201215	0	0	0
HRS.GU	6.15	20101203	20401215	0	0	0
HRZ.GA	4.25	20070808	20120815	0	0	0
HRZ.GB	4.25	20070808	20120815	0	0	0
HSC.GB	5.125	20030912	20130915	0	0	0
HSC.GC	5.75	20080515	20180515	0	0	0
HSC.GD	2.7	20100920	20151015	0	0	0
HSN.GB	11.25	20090729	20160801	0	0	0
HSP.AA	5.6	20100910	20400915	0	0	0
HST.AF	6.875	20070208	20141101	0	0	0
HST.AJ	9	20100607	20170515	0	0	0
HST.AL	6	20110131	20201101	0	0	0
HSY.GA	8.8	20020701	20210215	0	0	0
HSY.GD	6.95	20020701	20120815	0	0	0
HSY.GE	7.2	20020701	20270815	0	0	0
HSY.GF	4.85	20050815	20150815	0	0	0
HSY.GH	5.45	20060828	20160901	0	0	0
HSY.GI	5	20080327	20130401	0	0	0
HSY.GJ	4.125	20101213	20201201	0	0	0
HSY.GK	1.5	20111114	20161101	0	0	0
HTCH.GE	3.25	20060125	20260115	0	1	0
HTCH.GF	8.5	20110208	20260115	0	0	0
HTV.GB	7.5	20020701	20271115	0	0	0
HTV.GC	7	20020701	20180115	0	0	0
HTWR.AA	3.5	20101215	20171215	0	0	1
HTZ.AF	5.25	20090527	20140601	0	0	0
HUM.GB	6.3	20030805	20180801	0	0	0
HUM.GC	6.45	20060531	20160601	0	0	0
HUM.GD	7.2	20080605	20180615	0	0	0
HUM.GE	8.15	20080605	20380615	0	0	0
HUN.AB	5.5	20100818	20160630	0	0	0
HUN.AD	7.875	20070605	20141115	0	1	0
HUN.AE	7.375	20070605	20150101	0	1	0
HVNT.AA	8.25	20100217	20130301	0	0	0
HWK.GD	8.75	20050121	20141101	0	0	0
HXM.GB	7.5	20060214	20150928	0	0	0
HYAT.GD	3.875	20110809	20160815	0	0	0
HYAT.GE	5.375	20110809	20210815	0	0	0
IBI.AC	8.125	20060623	20140615	0	1	0
IBM.AA	2.9	20111101	20211101	0	0	0
IBM.AB	.875	20111101	20141031	0	0	0
IBM.GT	8.375	20020701	20191101	0	0	0
IBM.GW	7	20020701	20251030	0	0	0
IBM.GY	7.125	20020701	20961201	0	0	0
IBM.HA	6.22	20020701	20270801	0	0	0
IBM.HB	6.5	20020701	20280115	0	0	0
IBM.JB	5.875	20021127	20321129	0	0	0
IBM.JC	4.75	20021127	20121129	0	0	0
IBM.KG	5.7	20070914	20170914	0	0	0
IBM.KY	8	20081015	20381015	0	0	0
IBM.KZ	6.5	20081015	20131015	0	0	0
IBM.LA	7.625	20081015	20181015	0	0	0
IBM.LB	2.1	20091106	20130506	0	0	0
IBM.LD	5.6	20091130	20391130	0	0	0
IBM.LE	1	20100805	20130805	0	0	0
IBM.LF	2	20101209	20160105	0	0	0
IBM.LH	1.25	20110512	20140512	0	0	0
IBM.LI	1.95	20110722	20160722	0	0	0
ICO.GC	9	20070731	20120801	0	0	0
ICO.GD	9	20070731	20120801	0	0	0
ICO.GE	4	20100316	20170401	0	0	0
ICO.GF	9.125	20100322	20180401	0	0	0
ICOS.GB	2	20030620	20230701	1	1	1
ID.GB	3.75	20070517	20270515	0	0	0
IEX.AA	4.5	20101206	20201215	0	0	0
IEX.AB	4.2	20111213	20211215	0	0	0
IFOX.GB	4	20040630	20240715	0	0	0
IFSI.GJ	11.375	20091116	20131101	0	0	0
IFSI.GL	7.625	20110425	20181201	0	0	0
IGL.GD	7.3	20020701	20280115	0	0	0
IGL.GK	7.375	20020701	20180801	0	0	0
IGT.GH	3.25	20090511	20140501	0	0	0
IGT.GI	7.5	20090615	20190615	0	0	0
IGT.GJ	5.5	20100608	20200615	0	0	0
IKN.GA	6.75	20020701	20251201	1	0	0
IKN.GC	7.3	20020701	20271101	0	0	0
ILA.GC	11.875	20030627	20120701	0	0	0
ILMN.GB	.625	20070216	20140215	0	0	0
IM.AA	5.25	20100819	20170901	0	0	0
INFA.GA	3	20060313	20260315	0	0	1
INFA.GB	3	20060313	20260315	0	0	1
INTC.AA	3.3	20110919	20211001	0	0	0
INTC.AB	1.95	20110919	20161001	0	0	0
INTC.AC	4.8	20110919	20411001	0	0	0
INTU.GB	5.75	20070312	20170315	0	0	0
INZ.GA	5.775	20051208	39991231	0	1	0
IOC.AA	2.75	20101110	20151115	0	0	0
IP.GP	6.875	20020701	20231101	0	0	0
IP.IG	5.3	20030731	20150401	0	0	0
IP.II	5.85	20030423	20121030	0	0	0
IP.IK	5.5	20031215	20140115	0	0	0
IP.IM	5.25	20040318	20160401	0	0	0
IP.IN	7.4	20080604	20140615	0	0	0
IP.IO	8.7	20080604	20380615	0	0	0
IP.IP	7.95	20080604	20180615	0	0	0
IP.IQ	9.375	20090511	20190515	0	0	0
IP.IR	7.5	20090810	20210815	0	0	0
IP.IS	7.3	20091207	20391115	0	0	0
IP.IT	6	20111116	20411115	0	0	0
IP.IU	4.75	20111116	20220215	0	0	0
IPCC.GB	5.5	20040702	20140218	0	0	0
IPCS.GG	2.59085	20071005	20130501	0	0	0
IPG.GP	6.25	20041118	20141115	0	0	0
IPG.GW	4.25	20061115	20230315	0	0	0
IPG.HA	4.75	20071120	20230315	0	0	0
IPG.HC	10	20091023	20170715	0	0	0
IRC.AB	4.625	20061113	20261115	0	0	0
IRC.AC	5	20100810	20291115	0	0	0
IRM.GF	7.75	20021230	20150115	0	1	0
ISCA.GD	5.4	20040927	20140415	0	0	0
ISFI.GC	6.5	20031212	20131215	0	0	0
ISFI.GK	5.7	20040719	20140301	0	0	0
ISFI.GP	6.05	20050421	20150415	0	0	0
ISFI.GT	5.875	20060221	20160315	0	0	0
ISFI.GX	5.85	20070309	20170315	0	0	0
ISFI.GZ	5.95	20070315	20131015	0	0	0
ISFI.HB	.96815	20071015	20121001	0	0	0
ISFI.HC	8.625	20080521	20130601	0	0	0
ISFI.HF	10	20100505	20140615	0	0	0
ISG.GB	6.5	20041008	20140415	0	0	0
ISLE.GI	7.75	20110907	20190315	0	0	0
ITHD.GD	6.05	20080124	20180131	0	0	0
ITMN.GD	5	20080624	20150301	0	0	0
ITMN.GE	2.5	20110919	20180915	0	0	0
ITRI.GC	2.5	20060804	20260801	0	1	1
ITW.GH	5.15	20090915	20140401	0	0	0
ITW.GI	6.25	20090915	20190401	0	0	0
IVC.GD	9.75	20070712	20150215	0	0	0
IVGN.GH	1.5	20040219	20240215	0	0	0
IVGN.GJ	1.5	20041214	20240215	0	0	0
IVGN.GL	3.25	20050620	20250615	0	0	0
IVX.GJ	1.875	20041222	20241215	0	0	0
JAH.AB	8	20090430	20160501	0	0	0
JAH.AD	6.125	20101109	20221115	0	0	0
JAKK.GB	0	20030609	20230615	0	0	1
JASO.GA	4.5	20080519	20130515	0	0	0
JBHT.GC	3.375	20100920	20150915	0	0	0
JBL.GE	8.25	20080717	20180315	0	0	0
JBL.GF	7.75	20090811	20160715	0	0	0
JBLU.GM	5.5	20080604	20381015	0	0	0
JBLU.GO	6.75	20090609	20391015	0	0	0
JCI.GC	6.95	20020701	20451201	0	0	0
JCI.GD	7.125	20020701	20170715	0	0	0
JCI.GI	4.875	20030918	20130915	0	0	0
JCI.GJ	6	20060117	20360115	0	0	0
JCI.GM	5.5	20060117	20160115	0	0	0
JCI.GN	6.5	20090316	20120930	0	0	0
JCI.GP	5	20100309	20200330	0	0	0
JCI.GQ	4.25	20110204	20210301	0	0	0
JCI.GT	1.75	20110204	20140301	0	0	0
JCI.GU	2.6	20111202	20161201	0	0	0
JCI.GV	3.75	20111202	20211201	0	0	0
JCI.GW	5.25	20111202	20411201	0	0	0
JCP.GF	7.125	20020701	20231115	0	0	0
JCP.GK	7.625	20020701	20970301	0	0	0
JCP.GN	7.95	20020701	20170401	0	0	0
JCP.GP	7.4	20020701	20370401	0	0	0
JCP.GW	9	20030123	20120801	0	0	0
JDAS.AA	8	20101207	20141215	0	0	0
JDSU.GD	1	20060517	20260515	0	0	0
JEF.GD	5.5	20040308	20160315	0	0	0
JEF.GF	5.875	20070608	20140608	0	0	0
JEF.GH	8.5	20090630	20190715	0	0	0
JEF.GJ	6.875	20100628	20210415	0	0	0
